Image,Mask
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_45.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_45.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_46.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_46.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_47.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_47.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_48.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_48.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_49.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_49.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_5.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_5.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_50.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_50.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_51.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_51.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_52.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_52.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_53.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_53.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_54.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_54.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_55.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_55.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_56.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_56.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_57.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_57.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_58.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_58.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_59.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_59.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_6.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_6.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_60.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_60.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_61.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_61.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_62.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_62.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_63.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_63.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_64.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_64.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_65.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_65.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_66.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_66.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_67.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_67.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_68.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_68.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_69.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_69.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_7.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_7.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_70.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_70.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_71.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_71.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_72.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_72.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_73.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_73.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_74.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_74.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_75.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_75.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_76.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_76.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_77.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_77.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_78.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_78.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_79.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_79.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_8.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_8.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_80.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_80.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_81.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_81.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_82.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_82.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_83.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_83.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_84.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_84.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_85.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_85.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_86.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_86.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_87.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_87.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_88.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_88.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_89.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_89.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_9.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_9.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_90.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_90.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_91.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_91.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_92.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_92.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_93.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_93.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_94.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_94.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_95.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_95.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_96.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_96.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_97.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_97.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_98.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_98.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/27_99.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/27_99.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_1.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_1.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_10.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_10.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_100.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_100.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_11.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_11.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_12.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_12.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_13.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_13.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_14.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_14.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_15.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_15.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_16.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_16.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_17.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_17.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_18.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_18.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_19.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_19.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_2.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_2.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_20.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_20.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_21.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_21.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_22.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_22.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_23.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_23.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_24.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_24.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_25.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_25.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_26.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_26.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_27.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_27.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_28.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_28.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_29.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_29.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_3.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_3.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_30.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_30.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_31.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_31.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_32.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_32.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_33.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_33.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_34.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_34.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_35.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_35.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_36.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_36.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_37.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_37.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_38.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_38.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_39.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_39.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_4.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_4.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_40.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_40.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_41.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_41.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_42.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_42.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_43.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_43.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_44.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_44.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_45.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_45.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_46.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_46.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_47.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_47.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_48.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_48.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_49.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_49.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_5.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_5.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_50.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_50.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_51.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_51.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_52.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_52.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_53.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_53.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_54.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_54.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_55.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_55.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_56.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_56.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_57.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_57.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_58.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_58.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_59.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_59.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_6.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_6.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_60.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_60.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_61.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_61.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_62.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_62.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_63.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_63.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_64.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_64.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_65.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_65.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_66.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_66.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_67.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_67.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_68.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_68.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_69.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_69.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_7.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_7.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_70.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_70.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_71.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_71.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_72.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_72.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_73.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_73.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_74.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_74.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_75.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_75.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_76.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_76.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_77.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_77.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_78.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_78.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_79.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_79.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_8.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_8.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_80.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_80.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_81.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_81.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_82.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_82.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_83.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_83.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_84.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_84.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_85.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_85.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_86.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_86.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_87.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_87.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_88.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_88.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_89.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_89.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_9.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_9.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_90.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_90.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_91.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_91.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_92.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_92.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_93.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_93.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_94.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_94.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_95.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_95.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_96.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_96.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_97.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_97.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_98.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_98.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/28_99.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/28_99.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_1.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_1.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_10.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_10.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_100.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_100.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_11.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_11.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_12.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_12.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_13.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_13.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_14.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_14.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_15.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_15.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_16.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_16.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_17.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_17.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_18.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_18.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_19.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_19.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_2.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_2.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_20.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_20.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/29_21.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/29_21.npy
